Id,section,instance_type,instance_category,participant,database,answer,database_type
A404,Assessment,target,POSITIVE,404,Cayman,Search system**,Vendor
A404,Assessment,target,POSITIVE,404,Cayman,Nothing special,Vendor
A404,Assessment,target,NEGATIVE,404,Cayman,Nothing special,Vendor
A404,Assessment,target,POSITIVE,404,Santa Cruz,Information representation*,Vendor
A404,Assessment,target,POSITIVE,404,Santa Cruz,Visually attractive interface,Vendor
A404,Assessment,target,POSITIVE,404,Santa Cruz,Search system**,Vendor
A404,Assessment,target,POSITIVE,404,Santa Cruz,Nothing special,Vendor
A404,Assessment,target,NEGATIVE,404,Santa Cruz,Nothing special,Vendor
A404,Assessment,target,POSITIVE,404,Reaxys,Information representation*,Closed
A404,Assessment,target,POSITIVE,404,Reaxys,Visually attractive interface,Closed
A404,Assessment,target,POSITIVE,404,Reaxys,Search system**,Closed
A404,Assessment,target,POSITIVE,404,Reaxys,Nothing special,Closed
A404,Assessment,target,NEGATIVE,404,Reaxys,Nothing special,Closed
A404,Assessment,target,POSITIVE,404,SciFinder,Information representation*,Closed
A404,Assessment,target,POSITIVE,404,SciFinder,Visually attractive interface,Closed
A404,Assessment,target,POSITIVE,404,SciFinder,Search system**,Closed
A404,Assessment,target,POSITIVE,404,SciFinder,Nothing special,Closed
A404,Assessment,target,NEGATIVE,404,SciFinder,Nothing special,Closed
A414,Assessment,target,POSITIVE,414,ChEMBL,Information representation*,Academia
A414,Assessment,target,POSITIVE,414,ChEMBL,Search system**,Academia
A414,Assessment,target,NEGATIVE,414,ChEMBL,Nothing special,Academia
A414,Assessment,target,POSITIVE,414,Guide to Pharmacology,Nothing special,Academia
A414,Assessment,target,NEGATIVE,414,Guide to Pharmacology,Nothing special,Academia
A414,Assessment,target,POSITIVE,414,Probes and Drugs,Information representation*,Academia
A414,Assessment,target,POSITIVE,414,Probes and Drugs,Visually attractive interface,Academia
A414,Assessment,target,POSITIVE,414,Probes and Drugs,Search system**,Academia
A414,Assessment,target,NEGATIVE,414,Probes and Drugs,Nothing special,Academia
A414,Assessment,target,POSITIVE,414,DrugBank,Nothing special,Academia
A414,Assessment,target,NEGATIVE,414,DrugBank,Slow search,Academia
A414,Assessment,target,NEGATIVE,414,DrugBank,Information representation*,Academia
A414,Assessment,target,NEGATIVE,414,DrugBank,Complicated search outcome**,Academia
A414,Assessment,target,POSITIVE,414,TargetMol,Information representation*,Vendor
A414,Assessment,target,NEGATIVE,414,TargetMol,Nothing special,Vendor
A414,Assessment,target,POSITIVE,414,MedChemExpress,Information representation*,Vendor
A414,Assessment,target,POSITIVE,414,MedChemExpress,Search system**,Vendor
A414,Assessment,target,NEGATIVE,414,MedChemExpress,Nothing special,Vendor
A414,Assessment,target,POSITIVE,414,SelleckChem,Nothing special,Vendor
A414,Assessment,target,NEGATIVE,414,SelleckChem,Nothing special,Vendor
A414,Assessment,target,POSITIVE,414,Toronto Research Chemicals,Nothing special,Vendor
A414,Assessment,target,NEGATIVE,414,Toronto Research Chemicals,Slow search,Vendor
A414,Assessment,target,NEGATIVE,414,Toronto Research Chemicals,Information representation*,Vendor
A414,Assessment,target,NEGATIVE,414,Toronto Research Chemicals,Complicated search outcome**,Vendor
A414,Assessment,target,POSITIVE,414,Tocris,Nothing special,Vendor
A414,Assessment,target,NEGATIVE,414,Tocris,Nothing special,Vendor
A414,Assessment,target,POSITIVE,414,Cayman,Nothing special,Vendor
A414,Assessment,target,NEGATIVE,414,Cayman,Nothing special,Vendor
A414,Assessment,target,POSITIVE,414,Santa Cruz,Nothing special,Vendor
A414,Assessment,target,NEGATIVE,414,Santa Cruz,Nothing special,Vendor
A414,Assessment,target,POSITIVE,414,Reaxys,Visually attractive interface,Closed
A414,Assessment,target,POSITIVE,414,Reaxys,Search system**,Closed
A414,Assessment,target,NEGATIVE,414,Reaxys,Slow search,Closed
A414,Assessment,target,POSITIVE,414,SciFinder,Nothing special,Closed
A414,Assessment,target,NEGATIVE,414,SciFinder,Nothing special,Closed
A402,Assessment,target,POSITIVE,402,ChEMBL,Nothing special,Academia
A402,Assessment,target,NEGATIVE,402,ChEMBL,Slow search,Academia
A402,Assessment,target,NEGATIVE,402,ChEMBL,Information representation*,Academia
A402,Assessment,target,POSITIVE,402,Guide to Pharmacology,Information representation*,Academia
A402,Assessment,target,POSITIVE,402,Guide to Pharmacology,Search system**,Academia
A402,Assessment,target,NEGATIVE,402,Guide to Pharmacology,Nothing special,Academia
A402,Assessment,target,POSITIVE,402,Probes and Drugs,Nothing special,Academia
A402,Assessment,target,NEGATIVE,402,Probes and Drugs,Slow search,Academia
A402,Assessment,target,NEGATIVE,402,Probes and Drugs,Information representation*,Academia
A402,Assessment,target,POSITIVE,402,DrugBank,Information representation*,Academia
A402,Assessment,target,POSITIVE,402,DrugBank,Visually attractive interface,Academia
A402,Assessment,target,POSITIVE,402,DrugBank,Search system**,Academia
A402,Assessment,target,NEGATIVE,402,DrugBank,Nothing special,Academia
A402,Assessment,target,POSITIVE,402,TargetMol,Nothing special,Vendor
A402,Assessment,target,NEGATIVE,402,TargetMol,Information representation*,Vendor
A402,Assessment,target,POSITIVE,402,MedChemExpress,Information representation*,Vendor
A402,Assessment,target,POSITIVE,402,MedChemExpress,Visually attractive interface,Vendor
A402,Assessment,target,POSITIVE,402,MedChemExpress,Search system**,Vendor
A402,Assessment,target,NEGATIVE,402,MedChemExpress,Nothing special,Vendor
A402,Assessment,target,POSITIVE,402,SelleckChem,Visually attractive interface,Vendor
A402,Assessment,target,NEGATIVE,402,SelleckChem,Information representation*,Vendor
A402,Assessment,target,POSITIVE,402,Toronto Research Chemicals,Nothing special,Vendor
A402,Assessment,target,NEGATIVE,402,Toronto Research Chemicals,Information representation*,Vendor
A402,Assessment,target,POSITIVE,402,Tocris,Search system**,Vendor
A402,Assessment,target,NEGATIVE,402,Tocris,Information representation*,Vendor
A402,Assessment,target,POSITIVE,402,Cayman,Search system**,Vendor
A402,Assessment,target,NEGATIVE,402,Cayman,Information representation*,Vendor
A402,Assessment,target,POSITIVE,402,Santa Cruz,Search system**,Vendor
A402,Assessment,target,NEGATIVE,402,Santa Cruz,Information representation*,Vendor
A402,Assessment,target,POSITIVE,402,Reaxys,Information representation*,Closed
A402,Assessment,target,NEGATIVE,402,Reaxys,Nothing special,Closed
A402,Assessment,target,POSITIVE,402,SciFinder,Information representation*,Closed
A402,Assessment,target,NEGATIVE,402,SciFinder,Nothing special,Closed
A411,Assessment,target,POSITIVE,411,ChEMBL,Information representation*,Academia
A411,Assessment,target,NEGATIVE,411,ChEMBL,Complicated search outcome**,Academia
A411,Assessment,target,POSITIVE,411,Guide to Pharmacology,Information representation*,Academia
A411,Assessment,target,POSITIVE,411,Guide to Pharmacology,Visually attractive interface,Academia
A411,Assessment,target,POSITIVE,411,Guide to Pharmacology,Search system**,Academia
A411,Assessment,target,NEGATIVE,411,Guide to Pharmacology,Nothing special,Academia
A411,Assessment,target,POSITIVE,411,Probes and Drugs,Nothing special,Academia
A411,Assessment,target,NEGATIVE,411,Probes and Drugs,Slow search,Academia
A411,Assessment,target,POSITIVE,411,DrugBank,Information representation*,Academia
A411,Assessment,target,POSITIVE,411,DrugBank,Visually attractive interface,Academia
A411,Assessment,target,POSITIVE,411,DrugBank,Search system**,Academia
A411,Assessment,target,NEGATIVE,411,DrugBank,Nothing special,Academia
A411,Assessment,target,POSITIVE,411,TargetMol,Information representation*,Vendor
A411,Assessment,target,POSITIVE,411,TargetMol,Visually attractive interface,Vendor
A411,Assessment,target,POSITIVE,411,TargetMol,Search system**,Vendor
A411,Assessment,target,NEGATIVE,411,TargetMol,Nothing special,Vendor
A411,Assessment,target,POSITIVE,411,MedChemExpress,Information representation*,Vendor
A411,Assessment,target,POSITIVE,411,MedChemExpress,Visually attractive interface,Vendor
A411,Assessment,target,POSITIVE,411,MedChemExpress,Search system**,Vendor
A411,Assessment,target,NEGATIVE,411,MedChemExpress,Nothing special,Vendor
A411,Assessment,target,POSITIVE,411,SelleckChem,Information representation*,Vendor
A411,Assessment,target,POSITIVE,411,SelleckChem,Visually attractive interface,Vendor
A411,Assessment,target,POSITIVE,411,SelleckChem,Search system**,Vendor
A411,Assessment,target,NEGATIVE,411,SelleckChem,Nothing special,Vendor
A411,Assessment,target,POSITIVE,411,Toronto Research Chemicals,Visually attractive interface,Vendor
A411,Assessment,target,POSITIVE,411,Toronto Research Chemicals,Search system**,Vendor
A411,Assessment,target,NEGATIVE,411,Toronto Research Chemicals,Nothing special,Vendor
A411,Assessment,target,POSITIVE,411,Tocris,Information representation*,Vendor
A411,Assessment,target,POSITIVE,411,Tocris,Visually attractive interface,Vendor
A411,Assessment,target,NEGATIVE,411,Tocris,Complicated search outcome**,Vendor
A411,Assessment,target,POSITIVE,411,Cayman,Visually attractive interface,Vendor
A411,Assessment,target,POSITIVE,411,Cayman,Search system**,Vendor
A411,Assessment,target,NEGATIVE,411,Cayman,Information representation*,Vendor
A411,Assessment,target,POSITIVE,411,Santa Cruz,Visually attractive interface,Vendor
A411,Assessment,target,POSITIVE,411,Santa Cruz,Search system**,Vendor
A411,Assessment,target,NEGATIVE,411,Santa Cruz,Information representation*,Vendor
A411,Assessment,target,POSITIVE,411,Reaxys,Nothing special,Closed
A411,Assessment,target,NEGATIVE,411,Reaxys,Nothing special,Closed
A411,Assessment,target,POSITIVE,411,SciFinder,Nothing special,Closed
A411,Assessment,target,NEGATIVE,411,SciFinder,Nothing special,Closed
A204,Assessment,target,POSITIVE,204,ChEMBL,Information representation*,Academia
A204,Assessment,target,POSITIVE,204,ChEMBL,Visually attractive interface,Academia
A204,Assessment,target,POSITIVE,204,ChEMBL,Search system**,Academia
A204,Assessment,target,NEGATIVE,204,ChEMBL,Nothing special,Academia
A204,Assessment,target,POSITIVE,204,Guide to Pharmacology,Nothing special,Academia
A204,Assessment,target,NEGATIVE,204,Guide to Pharmacology,Information representation*,Academia
A204,Assessment,target,NEGATIVE,204,Guide to Pharmacology,Complicated search outcome**,Academia
A204,Assessment,target,POSITIVE,204,Probes and Drugs,Information representation*,Academia
A204,Assessment,target,NEGATIVE,204,Probes and Drugs,Complicated search outcome**,Academia
A204,Assessment,target,POSITIVE,204,DrugBank,Information representation*,Academia
A204,Assessment,target,POSITIVE,204,DrugBank,Visually attractive interface,Academia
A204,Assessment,target,POSITIVE,204,DrugBank,Search system**,Academia
A204,Assessment,target,NEGATIVE,204,DrugBank,Nothing special,Academia
A204,Assessment,target,POSITIVE,204,TargetMol,Nothing special,Vendor
A204,Assessment,target,NEGATIVE,204,TargetMol,Slow search,Vendor
A204,Assessment,target,NEGATIVE,204,TargetMol,Information representation*,Vendor
A204,Assessment,target,NEGATIVE,204,TargetMol,Complicated search outcome**,Vendor
A204,Assessment,target,POSITIVE,204,MedChemExpress,Information representation*,Vendor
A204,Assessment,target,POSITIVE,204,MedChemExpress,Visually attractive interface,Vendor
A204,Assessment,target,POSITIVE,204,MedChemExpress,Search system**,Vendor
A204,Assessment,target,NEGATIVE,204,MedChemExpress,Nothing special,Vendor
A204,Assessment,target,POSITIVE,204,SelleckChem,Visually attractive interface,Vendor
A204,Assessment,target,NEGATIVE,204,SelleckChem,Slow search,Vendor
A204,Assessment,target,NEGATIVE,204,SelleckChem,Complicated search outcome**,Vendor
A204,Assessment,target,POSITIVE,204,Toronto Research Chemicals,Nothing special,Vendor
A204,Assessment,target,NEGATIVE,204,Toronto Research Chemicals,Slow search,Vendor
A204,Assessment,target,NEGATIVE,204,Toronto Research Chemicals,Information representation*,Vendor
A204,Assessment,target,NEGATIVE,204,Toronto Research Chemicals,Complicated search outcome**,Vendor
A204,Assessment,target,POSITIVE,204,Tocris,Nothing special,Vendor
A204,Assessment,target,NEGATIVE,204,Tocris,Complicated search outcome**,Vendor
A204,Assessment,target,POSITIVE,204,Cayman,Nothing special,Vendor
A204,Assessment,target,NEGATIVE,204,Cayman,Information representation*,Vendor
A204,Assessment,target,NEGATIVE,204,Cayman,Complicated search outcome**,Vendor
A204,Assessment,target,POSITIVE,204,Santa Cruz,Nothing special,Vendor
A204,Assessment,target,NEGATIVE,204,Santa Cruz,Information representation*,Vendor
A204,Assessment,target,NEGATIVE,204,Santa Cruz,Complicated search outcome**,Vendor
A204,Assessment,target,POSITIVE,204,Reaxys,Visually attractive interface,Closed
A204,Assessment,target,POSITIVE,204,Reaxys,Search system**,Closed
A204,Assessment,target,NEGATIVE,204,Reaxys,Nothing special,Closed
A204,Assessment,target,POSITIVE,204,SciFinder,Nothing special,Closed
A204,Assessment,target,NEGATIVE,204,SciFinder,Nothing special,Closed
A401,Assessment,target,POSITIVE,401,ChEMBL,Information representation*,Academia
A401,Assessment,target,POSITIVE,401,ChEMBL,Visually attractive interface,Academia
A401,Assessment,target,POSITIVE,401,ChEMBL,Search system**,Academia
A401,Assessment,target,NEGATIVE,401,ChEMBL,Nothing special,Academia
A401,Assessment,target,POSITIVE,401,Guide to Pharmacology,Information representation*,Academia
A401,Assessment,target,POSITIVE,401,Guide to Pharmacology,Search system**,Academia
A401,Assessment,target,NEGATIVE,401,Guide to Pharmacology,Nothing special,Academia
A401,Assessment,target,POSITIVE,401,Probes and Drugs,Nothing special,Academia
A401,Assessment,target,NEGATIVE,401,Probes and Drugs,Slow search,Academia
A401,Assessment,target,POSITIVE,401,DrugBank,Information representation*,Academia
A401,Assessment,target,POSITIVE,401,DrugBank,Visually attractive interface,Academia
A401,Assessment,target,POSITIVE,401,DrugBank,Search system**,Academia
A401,Assessment,target,NEGATIVE,401,DrugBank,Nothing special,Academia
A401,Assessment,target,POSITIVE,401,TargetMol,Nothing special,Vendor
A401,Assessment,target,NEGATIVE,401,TargetMol,Nothing special,Vendor
A401,Assessment,target,POSITIVE,401,MedChemExpress,Information representation*,Vendor
A401,Assessment,target,POSITIVE,401,MedChemExpress,Search system**,Vendor
A401,Assessment,target,NEGATIVE,401,MedChemExpress,Slow search,Vendor
A401,Assessment,target,POSITIVE,401,SelleckChem,Nothing special,Vendor
A401,Assessment,target,NEGATIVE,401,SelleckChem,Nothing special,Vendor
A401,Assessment,target,POSITIVE,401,Toronto Research Chemicals,Nothing special,Vendor
A401,Assessment,target,NEGATIVE,401,Toronto Research Chemicals,Nothing special,Vendor
A401,Assessment,target,POSITIVE,401,Tocris,Nothing special,Vendor
A401,Assessment,target,NEGATIVE,401,Tocris,Nothing special,Vendor
A401,Assessment,target,POSITIVE,401,Cayman,Information representation*,Vendor
A401,Assessment,target,POSITIVE,401,Cayman,Visually attractive interface,Vendor
A401,Assessment,target,POSITIVE,401,Cayman,Search system**,Vendor
A401,Assessment,target,NEGATIVE,401,Cayman,Nothing special,Vendor
A401,Assessment,target,POSITIVE,401,Santa Cruz,Nothing special,Vendor
A401,Assessment,target,NEGATIVE,401,Santa Cruz,Nothing special,Vendor
A401,Assessment,target,POSITIVE,401,Reaxys,Information representation*,Closed
A401,Assessment,target,POSITIVE,401,Reaxys,Visually attractive interface,Closed
A401,Assessment,target,POSITIVE,401,Reaxys,Search system**,Closed
A401,Assessment,target,NEGATIVE,401,Reaxys,Nothing special,Closed
A401,Assessment,target,POSITIVE,401,SciFinder,Information representation*,Closed
A401,Assessment,target,POSITIVE,401,SciFinder,Visually attractive interface,Closed
A401,Assessment,target,POSITIVE,401,SciFinder,Search system**,Closed
A401,Assessment,target,NEGATIVE,401,SciFinder,Nothing special,Closed
A405,Assessment,target,POSITIVE,405,ChEMBL,Search system**,Academia
A405,Assessment,target,NEGATIVE,405,ChEMBL,Nothing special,Academia
A405,Assessment,target,POSITIVE,405,Guide to Pharmacology,Search system**,Academia
A405,Assessment,target,NEGATIVE,405,Guide to Pharmacology,Nothing special,Academia
A405,Assessment,target,POSITIVE,405,Probes and Drugs,Search system**,Academia
A405,Assessment,target,NEGATIVE,405,Probes and Drugs,Nothing special,Academia
A405,Assessment,target,POSITIVE,405,DrugBank,Search system**,Academia
A405,Assessment,target,NEGATIVE,405,DrugBank,Nothing special,Academia
A405,Assessment,target,POSITIVE,405,TargetMol,Search system**,Vendor
A405,Assessment,target,NEGATIVE,405,TargetMol,Nothing special,Vendor
A405,Assessment,target,POSITIVE,405,MedChemExpress,Search system**,Vendor
A405,Assessment,target,NEGATIVE,405,MedChemExpress,Nothing special,Vendor
A405,Assessment,target,POSITIVE,405,SelleckChem,Search system**,Vendor
A405,Assessment,target,NEGATIVE,405,SelleckChem,Nothing special,Vendor
A405,Assessment,target,POSITIVE,405,Toronto Research Chemicals,Search system**,Vendor
A405,Assessment,target,NEGATIVE,405,Toronto Research Chemicals,Nothing special,Vendor
A405,Assessment,target,POSITIVE,405,Tocris,Search system**,Vendor
A405,Assessment,target,NEGATIVE,405,Tocris,Nothing special,Vendor
A405,Assessment,target,POSITIVE,405,Cayman,Search system**,Vendor
A405,Assessment,target,NEGATIVE,405,Cayman,Nothing special,Vendor
A405,Assessment,target,POSITIVE,405,Santa Cruz,Search system**,Vendor
A405,Assessment,target,NEGATIVE,405,Santa Cruz,Nothing special,Vendor
A405,Assessment,target,POSITIVE,405,Reaxys,Nothing special,Closed
A405,Assessment,target,NEGATIVE,405,Reaxys,Nothing special,Closed
A405,Assessment,target,POSITIVE,405,SciFinder,Nothing special,Closed
A405,Assessment,target,NEGATIVE,405,SciFinder,Nothing special,Closed
A203,Assessment,target,POSITIVE,203,ChEMBL,Information representation*,Academia
A203,Assessment,target,POSITIVE,203,ChEMBL,Visually attractive interface,Academia
A203,Assessment,target,POSITIVE,203,ChEMBL,Search system**,Academia
A203,Assessment,target,NEGATIVE,203,ChEMBL,Slow search,Academia
A203,Assessment,target,POSITIVE,203,Guide to Pharmacology,Information representation*,Academia
A203,Assessment,target,POSITIVE,203,Guide to Pharmacology,Search system**,Academia
A203,Assessment,target,NEGATIVE,203,Guide to Pharmacology,Nothing special,Academia
A203,Assessment,target,POSITIVE,203,Probes and Drugs,Visually attractive interface,Academia
A203,Assessment,target,NEGATIVE,203,Probes and Drugs,Slow search,Academia
A203,Assessment,target,NEGATIVE,203,Probes and Drugs,Information representation*,Academia
A203,Assessment,target,POSITIVE,203,DrugBank,Information representation*,Academia
A203,Assessment,target,POSITIVE,203,DrugBank,Search system**,Academia
A203,Assessment,target,NEGATIVE,203,DrugBank,Information representation*,Academia
A203,Assessment,target,POSITIVE,203,TargetMol,Search system**,Vendor
A203,Assessment,target,NEGATIVE,203,TargetMol,Complicated search outcome**,Vendor
A203,Assessment,target,POSITIVE,203,MedChemExpress,Nothing special,Vendor
A203,Assessment,target,NEGATIVE,203,MedChemExpress,Nothing special,Vendor
A203,Assessment,target,POSITIVE,203,SelleckChem,Nothing special,Vendor
A203,Assessment,target,NEGATIVE,203,SelleckChem,Complicated search outcome**,Vendor
A203,Assessment,target,POSITIVE,203,Toronto Research Chemicals,Nothing special,Vendor
A203,Assessment,target,NEGATIVE,203,Toronto Research Chemicals,Nothing special,Vendor
A203,Assessment,target,POSITIVE,203,Tocris,Nothing special,Vendor
A203,Assessment,target,NEGATIVE,203,Tocris,Slow search,Vendor
A203,Assessment,target,POSITIVE,203,Cayman,Visually attractive interface,Vendor
A203,Assessment,target,NEGATIVE,203,Cayman,Nothing special,Vendor
A203,Assessment,target,POSITIVE,203,Santa Cruz,Visually attractive interface,Vendor
A203,Assessment,target,NEGATIVE,203,Santa Cruz,Nothing special,Vendor
A203,Assessment,target,POSITIVE,203,Reaxys,Information representation*,Closed
A203,Assessment,target,POSITIVE,203,Reaxys,Visually attractive interface,Closed
A203,Assessment,target,POSITIVE,203,Reaxys,Search system**,Closed
A203,Assessment,target,NEGATIVE,203,Reaxys,Nothing special,Closed
A203,Assessment,target,POSITIVE,203,SciFinder,Visually attractive interface,Closed
A203,Assessment,target,POSITIVE,203,SciFinder,Search system**,Closed
A203,Assessment,target,NEGATIVE,203,SciFinder,Nothing special,Closed
A201,Assessment,target,POSITIVE,201,ChEMBL,Information representation*,Academia
A201,Assessment,target,POSITIVE,201,ChEMBL,Visually attractive interface,Academia
A201,Assessment,target,POSITIVE,201,ChEMBL,Search system**,Academia
A201,Assessment,target,NEGATIVE,201,ChEMBL,Nothing special,Academia
A201,Assessment,target,POSITIVE,201,Guide to Pharmacology,Information representation*,Academia
A201,Assessment,target,NEGATIVE,201,Guide to Pharmacology,Nothing special,Academia
A201,Assessment,target,POSITIVE,201,Probes and Drugs,Visually attractive interface,Academia
A201,Assessment,target,NEGATIVE,201,Probes and Drugs,Slow search,Academia
A201,Assessment,target,NEGATIVE,201,Probes and Drugs,Complicated search outcome**,Academia
A201,Assessment,target,POSITIVE,201,DrugBank,Information representation*,Academia
A201,Assessment,target,POSITIVE,201,DrugBank,Search system**,Academia
A201,Assessment,target,NEGATIVE,201,DrugBank,Nothing special,Academia
A201,Assessment,target,POSITIVE,201,TargetMol,Information representation*,Vendor
A201,Assessment,target,POSITIVE,201,TargetMol,Search system**,Vendor
A201,Assessment,target,NEGATIVE,201,TargetMol,Nothing special,Vendor
A201,Assessment,target,POSITIVE,201,MedChemExpress,Information representation*,Vendor
A201,Assessment,target,POSITIVE,201,MedChemExpress,Search system**,Vendor
A201,Assessment,target,NEGATIVE,201,MedChemExpress,Nothing special,Vendor
A201,Assessment,target,POSITIVE,201,SelleckChem,Search system**,Vendor
A201,Assessment,target,NEGATIVE,201,SelleckChem,Nothing special,Vendor
A201,Assessment,target,POSITIVE,201,Toronto Research Chemicals,Nothing special,Vendor
A201,Assessment,target,NEGATIVE,201,Toronto Research Chemicals,Slow search,Vendor
A201,Assessment,target,NEGATIVE,201,Toronto Research Chemicals,Information representation*,Vendor
A201,Assessment,target,POSITIVE,201,Tocris,Nothing special,Vendor
A201,Assessment,target,NEGATIVE,201,Tocris,Nothing special,Vendor
A201,Assessment,target,POSITIVE,201,Cayman,Nothing special,Vendor
A201,Assessment,target,NEGATIVE,201,Cayman,Information representation*,Vendor
A201,Assessment,target,POSITIVE,201,Santa Cruz,Nothing special,Vendor
A201,Assessment,target,NEGATIVE,201,Santa Cruz,Information representation*,Vendor
A201,Assessment,target,NEGATIVE,201,Santa Cruz,Complicated search outcome**,Vendor
A201,Assessment,target,POSITIVE,201,Reaxys,Information representation*,Closed
A201,Assessment,target,POSITIVE,201,Reaxys,Visually attractive interface,Closed
A201,Assessment,target,POSITIVE,201,Reaxys,Search system**,Closed
A201,Assessment,target,NEGATIVE,201,Reaxys,Nothing special,Closed
A201,Assessment,target,POSITIVE,201,SciFinder,Information representation*,Closed
A201,Assessment,target,POSITIVE,201,SciFinder,Visually attractive interface,Closed
A201,Assessment,target,POSITIVE,201,SciFinder,Search system**,Closed
A201,Assessment,target,NEGATIVE,201,SciFinder,Nothing special,Closed
A409,Assessment,target,POSITIVE,409,ChEMBL,Nothing special,Academia
A409,Assessment,target,NEGATIVE,409,ChEMBL,Slow search,Academia
A409,Assessment,target,NEGATIVE,409,ChEMBL,Information representation*,Academia
A409,Assessment,target,NEGATIVE,409,ChEMBL,Complicated search outcome**,Academia
A409,Assessment,target,POSITIVE,409,Guide to Pharmacology,Information representation*,Academia
A409,Assessment,target,POSITIVE,409,Guide to Pharmacology,Search system**,Academia
A409,Assessment,target,NEGATIVE,409,Guide to Pharmacology,Nothing special,Academia
A409,Assessment,target,POSITIVE,409,Probes and Drugs,Nothing special,Academia
A409,Assessment,target,NEGATIVE,409,Probes and Drugs,Slow search,Academia
A409,Assessment,target,POSITIVE,409,DrugBank,Information representation*,Academia
A409,Assessment,target,POSITIVE,409,DrugBank,Visually attractive interface,Academia
A409,Assessment,target,POSITIVE,409,DrugBank,Search system**,Academia
A409,Assessment,target,NEGATIVE,409,DrugBank,Nothing special,Academia
A409,Assessment,target,POSITIVE,409,TargetMol,Information representation*,Vendor
A409,Assessment,target,POSITIVE,409,TargetMol,Visually attractive interface,Vendor
A409,Assessment,target,NEGATIVE,409,TargetMol,Nothing special,Vendor
A409,Assessment,target,POSITIVE,409,MedChemExpress,Information representation*,Vendor
A409,Assessment,target,POSITIVE,409,MedChemExpress,Visually attractive interface,Vendor
A409,Assessment,target,NEGATIVE,409,MedChemExpress,Nothing special,Vendor
A409,Assessment,target,POSITIVE,409,SelleckChem,Information representation*,Vendor
A409,Assessment,target,POSITIVE,409,SelleckChem,Visually attractive interface,Vendor
A409,Assessment,target,NEGATIVE,409,SelleckChem,Nothing special,Vendor
A409,Assessment,target,POSITIVE,409,Toronto Research Chemicals,Nothing special,Vendor
A409,Assessment,target,NEGATIVE,409,Toronto Research Chemicals,Slow search,Vendor
A409,Assessment,target,NEGATIVE,409,Toronto Research Chemicals,Complicated search outcome**,Vendor
A409,Assessment,target,POSITIVE,409,Tocris,Information representation*,Vendor
A409,Assessment,target,POSITIVE,409,Tocris,Visually attractive interface,Vendor
A409,Assessment,target,NEGATIVE,409,Tocris,Nothing special,Vendor
A409,Assessment,target,POSITIVE,409,Cayman,Nothing special,Vendor
A409,Assessment,target,NEGATIVE,409,Cayman,Information representation*,Vendor
A409,Assessment,target,POSITIVE,409,Santa Cruz,Visually attractive interface,Vendor
A409,Assessment,target,NEGATIVE,409,Santa Cruz,Complicated search outcome**,Vendor
A409,Assessment,target,POSITIVE,409,Reaxys,Information representation*,Closed
A409,Assessment,target,POSITIVE,409,Reaxys,Visually attractive interface,Closed
A409,Assessment,target,NEGATIVE,409,Reaxys,Slow search,Closed
A409,Assessment,target,POSITIVE,409,SciFinder,Nothing special,Closed
A409,Assessment,target,NEGATIVE,409,SciFinder,Nothing special,Closed
A408,Assessment,target,POSITIVE,408,ChEMBL,Information representation*,Academia
A408,Assessment,target,POSITIVE,408,ChEMBL,Visually attractive interface,Academia
A408,Assessment,target,POSITIVE,408,ChEMBL,Search system**,Academia
A408,Assessment,target,NEGATIVE,408,ChEMBL,Slow search,Academia
A408,Assessment,target,POSITIVE,408,Guide to Pharmacology,Information representation*,Academia
A408,Assessment,target,POSITIVE,408,Guide to Pharmacology,Search system**,Academia
A408,Assessment,target,NEGATIVE,408,Guide to Pharmacology,Nothing special,Academia
A408,Assessment,target,POSITIVE,408,Probes and Drugs,Information representation*,Academia
A408,Assessment,target,POSITIVE,408,Probes and Drugs,Visually attractive interface,Academia
A408,Assessment,target,POSITIVE,408,Probes and Drugs,Search system**,Academia
A408,Assessment,target,NEGATIVE,408,Probes and Drugs,Nothing special,Academia
A408,Assessment,target,POSITIVE,408,DrugBank,Information representation*,Academia
A408,Assessment,target,POSITIVE,408,DrugBank,Visually attractive interface,Academia
A408,Assessment,target,NEGATIVE,408,DrugBank,Nothing special,Academia
A408,Assessment,target,POSITIVE,408,TargetMol,Nothing special,Vendor
A408,Assessment,target,NEGATIVE,408,TargetMol,Nothing special,Vendor
A408,Assessment,target,POSITIVE,408,MedChemExpress,Nothing special,Vendor
A408,Assessment,target,NEGATIVE,408,MedChemExpress,Nothing special,Vendor
A408,Assessment,target,POSITIVE,408,SelleckChem,Nothing special,Vendor
A408,Assessment,target,NEGATIVE,408,SelleckChem,Nothing special,Vendor
A408,Assessment,target,POSITIVE,408,Toronto Research Chemicals,Visually attractive interface,Vendor
A408,Assessment,target,NEGATIVE,408,Toronto Research Chemicals,Information representation*,Vendor
A408,Assessment,target,NEGATIVE,408,Toronto Research Chemicals,Complicated search outcome**,Vendor
A408,Assessment,target,POSITIVE,408,Tocris,Nothing special,Vendor
A408,Assessment,target,NEGATIVE,408,Tocris,Nothing special,Vendor
A408,Assessment,target,POSITIVE,408,Cayman,Nothing special,Vendor
A408,Assessment,target,NEGATIVE,408,Cayman,Nothing special,Vendor
A408,Assessment,target,POSITIVE,408,Santa Cruz,Nothing special,Vendor
A408,Assessment,target,NEGATIVE,408,Santa Cruz,Nothing special,Vendor
A408,Assessment,target,POSITIVE,408,Reaxys,Information representation*,Closed
